District,Mandal,Date,Rainfall (mm),humidity_min (%),Humidity_max (%)
Kamareddy,Madnur,2019-08-10,0.3,76.0,96.0
Kamareddy,Madnur,2019-08-11,0.0,64.2,92.5
Kamareddy,Madnur,2019-08-12,6.9,63.4,95.6
Kamareddy,Madnur,2019-08-13,0.0,72.8,95.7
Kamareddy,Madnur,2019-08-14,2.7,79.2,97.0
Kamareddy,Madnur,2019-08-15,16.0,76.1,99.0
Kamareddy,Madnur,2019-08-16,0.0,73.0,95.8
Kamareddy,Madnur,2019-08-17,0.4,65.6,95.0
Kamareddy,Madnur,2019-08-18,0.0,63.4,93.2
Kamareddy,Madnur,2019-08-19,0.1,65.6,95.5
Kamareddy,Madnur,2019-08-20,0.1,64.4,93.3
Kamareddy,Madnur,2019-08-21,2.6,70.2,97.0
Kamareddy,Madnur,2019-08-22,0.8,71.7,97.4
Kamareddy,Madnur,2019-08-23,10.9,68.0,98.8
Kamareddy,Madnur,2019-08-24,0.0,71.1,97.5
Kamareddy,Madnur,2019-08-25,0.0,62.6,93.9
Kamareddy,Madnur,2019-08-26,17.6,65.3,99.1
Kamareddy,Madnur,2019-08-27,0.0,65.5,98.0
Kamareddy,Madnur,2019-08-28,0.0,58.3,94.1
Kamareddy,Madnur,2019-08-29,0.0,56.8,90.7
Kamareddy,Madnur,2019-08-30,0.3,60.3,90.5
Kamareddy,Madnur,2019-08-31,7.8,69.8,96.1
Kamareddy,Madnur,2019-09-01,46.8,80.6,96.0
Kamareddy,Madnur,2019-09-02,18.0,81.0,95.6
Kamareddy,Madnur,2019-09-03,4.5,75.6,97.5
Kamareddy,Madnur,2019-09-04,7.6,77.7,96.2
Kamareddy,Madnur,2019-09-05,2.3,75.6,97.7
Kamareddy,Madnur,2019-09-06,1.8,74.8,92.4
Kamareddy,Madnur,2019-09-07,28.0,77.8,96.1
Kamareddy,Madnur,2019-09-08,0.1,81.8,94.9
Kamareddy,Madnur,2019-09-09,0.0,75.8,93.1
Kamareddy,Jukkal,2019-07-01,0.3,69.4,94.6
Kamareddy,Jukkal,2019-07-02,0.0,71.1,92.1
Kamareddy,Jukkal,2019-07-03,13.3,55.1,89.5
Kamareddy,Jukkal,2019-07-04,0.2,76.4,89.7
Kamareddy,Jukkal,2019-07-05,0.3,48.9,76.1
Kamareddy,Jukkal,2019-07-06,0.0,48.5,75.4
Kamareddy,Jukkal,2019-07-07,0.0,49.7,75.7
Kamareddy,Jukkal,2019-07-08,16.9,46.0,86.5
Kamareddy,Jukkal,2019-07-09,4.7,51.8,82.2
Kamareddy,Jukkal,2019-07-10,0.3,48.1,82.2
Kamareddy,Jukkal,2019-07-11,0.0,43.5,76.3
Kamareddy,Jukkal,2019-07-12,63.7,58.1,95.6
Kamareddy,Jukkal,2019-07-13,3.6,72.5,98.9
Kamareddy,Jukkal,2019-07-14,0.0,49.9,86.2
Kamareddy,Jukkal,2019-07-15,0.3,44.4,77.3
Kamareddy,Jukkal,2019-07-16,0.0,35.8,69.9
Kamareddy,Jukkal,2019-07-17,0.0,41.1,68.6
Kamareddy,Jukkal,2019-07-18,0.0,40.6,68.2
Kamareddy,Jukkal,2019-07-19,0.0,41.3,88.8
Kamareddy,Jukkal,2019-07-20,41.1,52.7,99.2
Kamareddy,Jukkal,2019-07-21,0.0,66.2,100.0
Kamareddy,Jukkal,2019-07-22,0.0,58.5,91.3
Kamareddy,Jukkal,2019-07-23,20.9,52.6,94.9
Kamareddy,Jukkal,2019-07-24,0.0,56.9,86.2
Kamareddy,Jukkal,2019-07-25,0.0,52.5,82.4
Kamareddy,Jukkal,2019-07-26,0.0,54.0,86.2
Kamareddy,Jukkal,2019-07-27,0.7,69.0,90.2
Kamareddy,Jukkal,2019-07-28,3.3,61.5,98.4
Kamareddy,Jukkal,2019-07-29,15.4,84.1,98.6
Kamareddy,Jukkal,2019-07-30,34.5,93.3,98.5
Kamareddy,Jukkal,2019-07-31,2.9,97.4,100.0
Kamareddy,Jukkal,2019-08-01,0.0,74.3,95.2
Kamareddy,Jukkal,2019-08-02,10.2,73.8,100.0
Kamareddy,Jukkal,2019-08-03,68.1,89.3,99.6
Kamareddy,Jukkal,2019-08-04,29.9,92.9,98.7
Kamareddy,Jukkal,2019-08-05,0.9,81.3,97.0
Kamareddy,Jukkal,2019-08-06,13.0,81.1,98.8
Kamareddy,Jukkal,2019-08-07,6.5,82.0,99.2
Kamareddy,Jukkal,2019-08-08,22.8,84.3,98.9
Kamareddy,Jukkal,2019-08-09,0.0,81.8,94.7
Kamareddy,Jukkal,2019-08-10,0.0,76.2,95.0
Kamareddy,Jukkal,2019-08-11,0.0,63.4,91.6
Kamareddy,Jukkal,2019-08-12,13.8,59.8,95.7
Kamareddy,Jukkal,2019-08-13,0.7,75.3,93.5
Kamareddy,Jukkal,2019-08-14,0.0,77.3,96.4
Kamareddy,Jukkal,2019-08-15,16.5,77.6,98.4
Kamareddy,Jukkal,2019-08-16,0.0,75.8,95.2
Kamareddy,Jukkal,2019-08-17,0.0,65.1,94.4
Kamareddy,Jukkal,2019-08-18,0.0,63.2,92.4
Kamareddy,Jukkal,2019-08-19,0.0,69.4,93.2
Kamareddy,Jukkal,2019-08-20,0.0,65.1,89.0
Kamareddy,Jukkal,2019-08-21,0.3,73.3,93.3
Kamareddy,Jukkal,2019-08-22,0.3,75.5,95.6
Kamareddy,Jukkal,2019-08-23,21.8,68.6,97.6
Kamareddy,Jukkal,2019-08-24,0.3,70.6,96.8
Kamareddy,Jukkal,2019-08-25,0.0,61.8,93.4
Kamareddy,Jukkal,2019-08-26,27.9,68.8,98.2
Kamareddy,Jukkal,2019-08-27,0.0,69.3,97.0
Kamareddy,Jukkal,2019-08-28,0.0,57.6,82.2
Kamareddy,Jukkal,2019-08-29,0.0,67.2,77.7
Kamareddy,Jukkal,2019-08-30,0.0,56.5,91.6
Kamareddy,Jukkal,2019-08-31,27.0,67.4,85.1
Kamareddy,Jukkal,2019-09-01,23.5,68.9,85.1
Kamareddy,Jukkal,2019-09-02,7.1,75.9,84.7
Kamareddy,Jukkal,2019-09-03,19.8,69.5,96.0
Kamareddy,Jukkal,2019-09-04,12.2,71.1,93.2
Kamareddy,Jukkal,2019-09-05,10.5,71.4,95.8
Kamareddy,Jukkal,2019-09-06,0.0,65.1,82.4
Kamareddy,Jukkal,2019-09-07,28.4,65.8,85.2
Kamareddy,Jukkal,2019-09-08,0.0,68.7,94.4
Kamareddy,Jukkal,2019-09-09,7.4,67.6,83.2
Kamareddy,Pedda Kodapgal,2019-07-01,0.5,60.7,93.0
Kamareddy,Pedda Kodapgal,2019-07-02,0.0,60.0,84.7
Kamareddy,Pedda Kodapgal,2019-07-03,9.0,53.3,80.5
Kamareddy,Pedda Kodapgal,2019-07-04,0.0,54.4,75.2
Kamareddy,Pedda Kodapgal,2019-07-05,0.0,41.4,76.1
Kamareddy,Pedda Kodapgal,2019-07-06,0.0,41.4,73.3
Kamareddy,Pedda Kodapgal,2019-07-07,0.0,48.8,74.3
Kamareddy,Pedda Kodapgal,2019-07-08,11.5,45.1,80.4
Kamareddy,Pedda Kodapgal,2019-07-09,1.3,51.0,78.0
Kamareddy,Pedda Kodapgal,2019-07-10,0.3,46.0,74.7
Kamareddy,Pedda Kodapgal,2019-07-11,0.0,39.2,75.1
Kamareddy,Pedda Kodapgal,2019-07-12,4.0,47.6,81.1
Kamareddy,Pedda Kodapgal,2019-07-13,0.5,54.8,80.8
Kamareddy,Pedda Kodapgal,2019-07-14,0.0,46.5,72.9
Kamareddy,Pedda Kodapgal,2019-07-15,0.0,38.6,72.3
Kamareddy,Pedda Kodapgal,2019-07-16,0.0,36.8,71.0
Kamareddy,Pedda Kodapgal,2019-07-17,0.0,36.4,71.0
Kamareddy,Pedda Kodapgal,2019-07-18,0.0,37.8,68.6
Kamareddy,Pedda Kodapgal,2019-07-19,2.8,39.7,79.1
Kamareddy,Pedda Kodapgal,2019-07-20,66.5,46.8,80.6
Kamareddy,Pedda Kodapgal,2019-07-21,0.0,63.5,80.3
Kamareddy,Pedda Kodapgal,2019-07-22,0.0,54.1,80.7
Kamareddy,Pedda Kodapgal,2019-07-23,2.0,50.7,81.2
Kamareddy,Pedda Kodapgal,2019-07-24,0.0,52.0,77.9
Kamareddy,Pedda Kodapgal,2019-07-25,0.0,52.0,75.6
Kamareddy,Pedda Kodapgal,2019-07-26,7.5,51.2,80.7
Kamareddy,Pedda Kodapgal,2019-07-27,2.8,64.4,81.0
Kamareddy,Pedda Kodapgal,2019-07-28,1.3,55.6,81.0
Kamareddy,Pedda Kodapgal,2019-07-29,10.5,70.6,81.6
Kamareddy,Pedda Kodapgal,2019-07-30,20.5,74.0,81.3
Kamareddy,Pedda Kodapgal,2019-07-31,2.0,76.2,81.6
Kamareddy,Pedda Kodapgal,2019-08-01,4.8,61.1,80.2
Kamareddy,Pedda Kodapgal,2019-08-02,13.5,61.5,81.2
Kamareddy,Pedda Kodapgal,2019-08-03,55.0,72.5,81.2
Kamareddy,Pedda Kodapgal,2019-08-04,9.3,75.2,81.7
Kamareddy,Pedda Kodapgal,2019-08-05,0.0,68.9,81.5
Kamareddy,Pedda Kodapgal,2019-08-06,9.8,68.1,77.8
Kamareddy,Pedda Kodapgal,2019-08-07,3.0,71.8,91.8
Kamareddy,Pedda Kodapgal,2019-08-08,13.5,73.2,88.5
Kamareddy,Pedda Kodapgal,2019-08-09,0.0,68.8,78.2
Kamareddy,Pedda Kodapgal,2019-08-10,0.0,64.3,81.0
Kamareddy,Pedda Kodapgal,2019-08-11,0.0,56.1,80.8
Kamareddy,Pedda Kodapgal,2019-08-12,13.0,52.3,81.6
Kamareddy,Pedda Kodapgal,2019-08-13,1.0,64.7,81.4
Kamareddy,Pedda Kodapgal,2019-08-14,3.8,69.9,80.6
Kamareddy,Pedda Kodapgal,2019-08-15,7.3,62.9,81.7
Kamareddy,Pedda Kodapgal,2019-08-16,0.0,58.7,80.0
Kamareddy,Pedda Kodapgal,2019-08-17,0.0,55.5,80.3
Kamareddy,Pedda Kodapgal,2019-08-18,0.8,58.9,80.1
Kamareddy,Pedda Kodapgal,2019-08-19,0.0,60.6,80.7
Kamareddy,Pedda Kodapgal,2019-08-20,0.0,60.7,80.3
Kamareddy,Pedda Kodapgal,2019-08-21,0.0,59.4,80.3
Kamareddy,Pedda Kodapgal,2019-08-22,0.8,60.9,80.3
Kamareddy,Pedda Kodapgal,2019-08-23,5.8,62.6,80.7
Kamareddy,Pedda Kodapgal,2019-08-24,0.5,63.3,87.9
Kamareddy,Pedda Kodapgal,2019-08-25,0.5,53.2,80.3
Kamareddy,Pedda Kodapgal,2019-08-26,20.3,53.6,79.8
Kamareddy,Pedda Kodapgal,2019-08-27,0.0,57.3,80.4
Kamareddy,Pedda Kodapgal,2019-08-28,0.0,50.7,79.4
Kamareddy,Pedda Kodapgal,2019-08-29,0.0,51.2,79.6
Kamareddy,Pedda Kodapgal,2019-08-30,0.0,55.2,80.3
Kamareddy,Pedda Kodapgal,2019-08-31,12.5,59.8,80.4
Kamareddy,Pedda Kodapgal,2019-09-01,12.3,66.0,78.5
Kamareddy,Pedda Kodapgal,2019-09-02,18.0,68.4,80.8
Kamareddy,Pedda Kodapgal,2019-09-03,16.0,69.8,80.3
Kamareddy,Pedda Kodapgal,2019-09-04,2.5,70.3,92.1
Kamareddy,Pedda Kodapgal,2019-09-05,0.5,70.8,95.8
Kamareddy,Pedda Kodapgal,2019-09-06,0.0,63.1,79.9
Kamareddy,Pedda Kodapgal,2019-09-07,12.0,72.1,80.6
Kamareddy,Pedda Kodapgal,2019-09-08,0.5,69.3,80.8
Kamareddy,Pedda Kodapgal,2019-09-09,1.5,64.8,81.2
Kamareddy,Bichkunda,2019-07-01,0.2,69.3,92.7
Kamareddy,Bichkunda,2019-07-02,0.0,66.4,87.5
Kamareddy,Bichkunda,2019-07-03,23.5,56.6,97.9
Kamareddy,Bichkunda,2019-07-04,2.5,63.0,91.0
Kamareddy,Bichkunda,2019-07-05,0.1,46.0,81.6
Kamareddy,Bichkunda,2019-07-06,0.0,45.8,75.6
Kamareddy,Bichkunda,2019-07-07,0.0,53.7,76.9
Kamareddy,Bichkunda,2019-07-08,11.7,49.5,96.4
Kamareddy,Bichkunda,2019-07-09,6.9,52.4,92.2
Kamareddy,Bichkunda,2019-07-10,2.4,47.7,79.3
Kamareddy,Bichkunda,2019-07-11,0.0,46.5,79.0
Kamareddy,Bichkunda,2019-07-12,51.8,54.1,98.8
Kamareddy,Bichkunda,2019-07-13,13.6,68.5,96.7
Kamareddy,Bichkunda,2019-07-14,1.3,50.5,89.3
Kamareddy,Bichkunda,2019-07-15,0.0,45.6,81.3
Kamareddy,Bichkunda,2019-07-16,0.0,39.9,74.3
Kamareddy,Bichkunda,2019-07-17,0.0,39.5,74.8
Kamareddy,Bichkunda,2019-07-18,0.0,45.1,74.1
Kamareddy,Bichkunda,2019-07-19,0.0,42.1,82.7
Kamareddy,Bichkunda,2019-07-20,32.7,50.8,98.6
Kamareddy,Bichkunda,2019-07-21,0.0,66.6,96.7
Kamareddy,Bichkunda,2019-07-22,0.0,56.4,90.5
Kamareddy,Bichkunda,2019-07-23,0.0,57.6,90.3
Kamareddy,Bichkunda,2019-07-24,0.0,56.4,84.2
Kamareddy,Bichkunda,2019-07-25,0.0,54.4,78.7
Kamareddy,Bichkunda,2019-07-26,2.3,58.5,90.8
Kamareddy,Bichkunda,2019-07-27,2.7,70.6,92.3
Kamareddy,Bichkunda,2019-07-28,4.7,60.1,97.3
Kamareddy,Bichkunda,2019-07-29,18.0,83.9,97.8
Kamareddy,Bichkunda,2019-07-30,28.2,86.5,97.5
Kamareddy,Bichkunda,2019-07-31,1.5,83.9,95.7
Kamareddy,Bichkunda,2019-08-01,0.0,68.0,93.1
Kamareddy,Bichkunda,2019-08-02,14.1,71.6,97.7
Kamareddy,Bichkunda,2019-08-03,55.5,88.1,98.4
Kamareddy,Bichkunda,2019-08-04,7.8,84.6,97.3
Kamareddy,Bichkunda,2019-08-05,0.0,76.6,94.5
Kamareddy,Bichkunda,2019-08-06,18.6,73.1,97.3
Kamareddy,Bichkunda,2019-08-07,6.5,80.7,95.9
Kamareddy,Bichkunda,2019-08-08,21.1,76.7,98.1
Kamareddy,Bichkunda,2019-08-09,19.5,75.2,97.6
Kamareddy,Bichkunda,2019-08-10,0.0,73.6,95.9
Kamareddy,Bichkunda,2019-08-11,0.0,60.0,94.9
Kamareddy,Bichkunda,2019-08-12,4.5,58.3,98.5
Kamareddy,Bichkunda,2019-08-13,0.0,68.7,95.7
Kamareddy,Bichkunda,2019-08-14,1.3,72.8,97.4
Kamareddy,Bichkunda,2019-08-15,14.1,70.7,98.8
Kamareddy,Bichkunda,2019-08-16,0.0,64.1,97.0
Kamareddy,Bichkunda,2019-08-17,0.0,67.8,94.5
Kamareddy,Bichkunda,2019-08-18,0.0,60.3,96.2
Kamareddy,Bichkunda,2019-08-19,0.0,64.0,95.6
Kamareddy,Bichkunda,2019-08-20,0.0,60.5,95.4
Kamareddy,Bichkunda,2019-08-21,0.0,64.9,94.4
Kamareddy,Bichkunda,2019-08-22,4.1,65.8,95.9
Kamareddy,Bichkunda,2019-08-23,4.9,62.6,98.2
Kamareddy,Bichkunda,2019-08-24,0.0,66.3,95.6
Kamareddy,Bichkunda,2019-08-25,0.0,60.8,95.1
Kamareddy,Bichkunda,2019-08-26,17.4,61.3,98.3
Kamareddy,Bichkunda,2019-08-27,0.0,66.1,98.2
Kamareddy,Bichkunda,2019-08-28,0.0,62.3,95.2
Kamareddy,Bichkunda,2019-08-29,0.0,54.2,90.8
Kamareddy,Bichkunda,2019-08-30,0.0,65.1,95.7
Kamareddy,Bichkunda,2019-08-31,16.7,73.9,98.3
Kamareddy,Bichkunda,2019-09-01,33.8,74.9,98.8
Kamareddy,Bichkunda,2019-09-02,10.6,80.0,98.2
Kamareddy,Bichkunda,2019-09-03,11.3,78.3,97.6
Kamareddy,Bichkunda,2019-09-04,11.9,76.3,98.5
Kamareddy,Bichkunda,2019-09-05,4.3,74.3,97.9
Kamareddy,Bichkunda,2019-09-06,0.0,74.4,94.0
Kamareddy,Bichkunda,2019-09-07,33.6,82.6,98.8
Kamareddy,Bichkunda,2019-09-08,0.0,79.9,95.1
Kamareddy,Bichkunda,2019-09-09,0.0,71.9,95.7
Kamareddy,Birkoor,2019-07-01,0.2,67.7,93.4
Kamareddy,Birkoor,2019-07-02,0.0,68.2,98.0
Kamareddy,Birkoor,2019-07-03,23.5,60.8,100.0
Kamareddy,Birkoor,2019-07-04,0.3,68.1,95.4
Kamareddy,Birkoor,2019-07-05,0.0,47.2,86.1
Kamareddy,Birkoor,2019-07-06,0.0,41.6,75.5
Kamareddy,Birkoor,2019-07-07,0.4,52.1,75.6
Kamareddy,Birkoor,2019-07-08,8.2,47.8,100.0
Kamareddy,Birkoor,2019-07-09,4.2,44.4,94.7
Kamareddy,Birkoor,2019-07-10,0.0,44.9,78.1
Kamareddy,Birkoor,2019-07-11,0.0,43.0,76.4
Kamareddy,Birkoor,2019-07-12,60.6,53.8,100.0
Kamareddy,Birkoor,2019-07-13,2.5,68.9,96.3
Kamareddy,Birkoor,2019-07-14,0.0,52.6,81.7
Kamareddy,Birkoor,2019-07-15,1.7,42.8,86.3
Kamareddy,Birkoor,2019-07-16,0.0,40.4,73.4
Kamareddy,Birkoor,2019-07-17,0.0,37.9,70.9
Kamareddy,Birkoor,2019-07-18,13.4,49.5,76.9
Kamareddy,Birkoor,2019-07-19,0.0,45.2,89.6
Kamareddy,Birkoor,2019-07-20,49.8,55.1,79.2
Kamareddy,Birkoor,2019-07-21,0.0,69.0,98.5
Kamareddy,Birkoor,2019-07-22,0.0,64.1,91.4
Kamareddy,Birkoor,2019-07-23,0.0,59.5,78.2
Kamareddy,Birkoor,2019-07-24,0.0,56.8,78.7
Kamareddy,Birkoor,2019-07-25,0.0,56.3,76.8
Kamareddy,Birkoor,2019-07-26,0.0,63.1,72.7
Kamareddy,Birkoor,2019-07-27,9.7,73.4,94.6
Kamareddy,Birkoor,2019-07-28,1.5,60.6,99.1
Kamareddy,Birkoor,2019-07-29,24.1,81.7,100.0
Kamareddy,Birkoor,2019-07-30,28.9,88.1,100.0
Kamareddy,Birkoor,2019-07-31,0.8,85.8,95.8
Kamareddy,Birkoor,2019-08-01,1.0,65.9,92.1
Kamareddy,Birkoor,2019-08-02,15.7,69.4,100.0
Kamareddy,Birkoor,2019-08-03,66.6,90.6,100.0
Kamareddy,Birkoor,2019-08-04,10.0,86.8,99.9
Kamareddy,Birkoor,2019-08-05,1.9,75.9,92.1
Kamareddy,Birkoor,2019-08-06,12.3,76.4,99.1
Kamareddy,Birkoor,2019-08-07,17.6,76.4,98.0
Kamareddy,Birkoor,2019-08-08,47.1,78.9,100.0
Kamareddy,Birkoor,2019-08-09,0.0,77.9,92.9
Kamareddy,Birkoor,2019-08-10,0.0,69.9,91.1
Kamareddy,Birkoor,2019-08-11,0.0,62.1,92.5
Kamareddy,Birkoor,2019-08-12,18.7,59.5,100.0
Kamareddy,Birkoor,2019-08-13,0.0,65.4,98.8
Kamareddy,Birkoor,2019-08-14,1.0,76.4,99.1
Kamareddy,Birkoor,2019-08-15,27.7,71.5,100.0
Kamareddy,Birkoor,2019-08-16,0.0,67.5,95.2
Kamareddy,Birkoor,2019-08-17,0.0,63.8,92.5
Kamareddy,Birkoor,2019-08-18,0.0,62.7,94.4
Kamareddy,Birkoor,2019-08-19,0.0,65.4,97.4
Kamareddy,Birkoor,2019-08-20,0.0,61.6,97.7
Kamareddy,Birkoor,2019-08-21,0.0,69.9,95.8
Kamareddy,Birkoor,2019-08-22,0.0,73.9,97.4
Kamareddy,Birkoor,2019-08-23,0.5,60.6,97.4
Kamareddy,Birkoor,2019-08-24,0.0,66.4,98.0
Kamareddy,Birkoor,2019-08-25,0.0,57.4,94.1
Kamareddy,Birkoor,2019-08-26,46.3,65.9,100.0
Kamareddy,Birkoor,2019-08-27,0.0,70.2,100.0
Kamareddy,Birkoor,2019-08-28,0.0,75.6,100.0
Kamareddy,Birkoor,2019-08-29,0.0,52.0,94.8
Kamareddy,Birkoor,2019-08-30,0.0,74.0,91.5
Kamareddy,Birkoor,2019-08-31,6.6,67.0,100.0
Kamareddy,Birkoor,2019-09-01,50.8,96.8,100.0
Kamareddy,Birkoor,2019-09-02,9.5,76.5,100.0
Kamareddy,Birkoor,2019-09-03,5.7,89.4,100.0
Kamareddy,Birkoor,2019-09-04,5.9,84.0,100.0
Kamareddy,Birkoor,2019-09-05,1.8,78.4,100.0
Kamareddy,Birkoor,2019-09-06,0.4,75.9,100.0
Kamareddy,Birkoor,2019-09-07,16.0,87.0,100.0
Kamareddy,Birkoor,2019-09-08,0.0,88.9,100.0
Kamareddy,Birkoor,2019-09-09,0.0,72.8,95.0
Kamareddy,Nasurullabad,2019-07-01,0.0,80.0,96.6
Kamareddy,Nasurullabad,2019-07-02,0.0,78.6,96.2
Kamareddy,Nasurullabad,2019-07-03,26.4,60.6,100.0
Kamareddy,Nasurullabad,2019-07-04,0.0,78.0,93.4
Kamareddy,Nasurullabad,2019-07-05,0.0,52.6,85.5
Kamareddy,Nasurullabad,2019-07-06,0.0,44.0,75.1
Kamareddy,Nasurullabad,2019-07-07,0.0,53.4,75.5
Kamareddy,Nasurullabad,2019-07-08,13.6,57.1,100.0
Kamareddy,Nasurullabad,2019-07-09,0.0,51.5,91.9
Kamareddy,Nasurullabad,2019-07-10,0.0,60.6,86.5
Kamareddy,Nasurullabad,2019-07-11,0.0,46.4,79.7
Kamareddy,Nasurullabad,2019-07-12,57.2,66.0,100.0
Kamareddy,Nasurullabad,2019-07-13,0.0,77.0,98.8
Kamareddy,Nasurullabad,2019-07-14,0.0,52.9,89.4
Kamareddy,Nasurullabad,2019-07-15,0.0,43.8,82.8
Kamareddy,Nasurullabad,2019-07-16,0.0,38.3,74.6
Kamareddy,Nasurullabad,2019-07-17,0.0,37.4,72.6
Kamareddy,Nasurullabad,2019-07-18,0.0,45.9,85.2
Kamareddy,Nasurullabad,2019-07-19,0.0,45.1,100.0
Kamareddy,Nasurullabad,2019-07-20,49.8,55.0,90.4
Kamareddy,Nasurullabad,2019-07-21,0.0,77.3,99.5
Kamareddy,Nasurullabad,2019-07-22,0.0,62.2,92.9
Kamareddy,Nasurullabad,2019-07-23,0.0,59.3,85.0
Kamareddy,Nasurullabad,2019-07-24,0.0,61.7,80.0
Kamareddy,Nasurullabad,2019-07-25,0.0,56.8,78.4
Kamareddy,Nasurullabad,2019-07-26,0.0,62.3,86.3
Kamareddy,Nasurullabad,2019-07-27,9.6,82.2,95.8
Kamareddy,Nasurullabad,2019-07-28,0.0,73.4,99.7
Kamareddy,Nasurullabad,2019-07-29,24.4,91.0,100.0
Kamareddy,Nasurullabad,2019-07-30,28.3,95.5,100.0
Kamareddy,Nasurullabad,2019-07-31,0.0,94.3,98.6
Kamareddy,Nasurullabad,2019-08-01,0.0,79.0,97.3
Kamareddy,Nasurullabad,2019-08-02,15.6,83.6,100.0
Kamareddy,Nasurullabad,2019-08-03,66.3,95.3,100.0
Kamareddy,Nasurullabad,2019-08-04,9.3,95.0,100.0
Kamareddy,Nasurullabad,2019-08-05,0.0,85.8,97.3
Kamareddy,Nasurullabad,2019-08-06,14.6,85.2,99.7
Kamareddy,Nasurullabad,2019-08-07,16.8,87.6,99.1
Kamareddy,Nasurullabad,2019-08-08,48.4,85.7,100.0
Kamareddy,Nasurullabad,2019-08-09,0.0,88.8,96.4
Kamareddy,Nasurullabad,2019-08-10,0.0,77.8,95.5
Kamareddy,Nasurullabad,2019-08-11,0.0,71.2,96.3
Kamareddy,Nasurullabad,2019-08-12,17.8,66.7,100.0
Kamareddy,Nasurullabad,2019-08-13,0.0,77.4,99.6
Kamareddy,Nasurullabad,2019-08-14,0.0,84.7,99.5
Kamareddy,Nasurullabad,2019-08-15,28.8,80.3,100.0
Kamareddy,Nasurullabad,2019-08-16,0.0,77.3,97.6
Kamareddy,Nasurullabad,2019-08-17,0.0,70.3,96.1
Kamareddy,Nasurullabad,2019-08-18,0.0,65.3,97.2
Kamareddy,Nasurullabad,2019-08-19,0.0,68.5,98.7
Kamareddy,Nasurullabad,2019-08-20,0.0,64.1,98.9
Kamareddy,Nasurullabad,2019-08-21,0.0,73.1,97.9
Kamareddy,Nasurullabad,2019-08-22,1.5,78.0,98.7
Kamareddy,Nasurullabad,2019-08-23,1.0,67.0,94.0
Kamareddy,Nasurullabad,2019-08-24,0.0,68.0,87.9
Kamareddy,Nasurullabad,2019-08-25,0.0,59.0,90.0
Kamareddy,Nasurullabad,2019-08-26,25.0,62.0,96.0
Kamareddy,Nasurullabad,2019-08-27,0.0,66.0,99.0
Kamareddy,Nasurullabad,2019-08-28,0.0,55.0,93.0
Kamareddy,Nasurullabad,2019-08-29,0.0,52.0,94.8
Kamareddy,Nasurullabad,2019-08-30,0.0,74.0,91.5
Kamareddy,Nasurullabad,2019-08-31,2.0,67.0,100.0
Kamareddy,Nasurullabad,2019-09-01,43.5,78.0,100.0
Kamareddy,Nasurullabad,2019-09-02,25.5,80.0,99.7
Kamareddy,Nasurullabad,2019-09-03,10.0,83.0,100.0
Kamareddy,Nasurullabad,2019-09-04,5.0,79.0,100.0
Kamareddy,Nasurullabad,2019-09-05,17.5,76.0,100.0
Kamareddy,Nasurullabad,2019-09-06,0.0,69.0,98.4
Kamareddy,Nasurullabad,2019-09-07,20.5,87.0,100.0
Kamareddy,Nasurullabad,2019-09-08,0.5,82.0,100.0
Kamareddy,Nasurullabad,2019-09-09,1.0,74.0,92.5
Kamareddy,Banswada,2019-07-01,0.9,84.2,100.0
Kamareddy,Banswada,2019-07-02,0.0,80.4,98.0
Kamareddy,Banswada,2019-07-03,23.4,59.2,100.0
Kamareddy,Banswada,2019-07-04,1.2,78.3,96.8
Kamareddy,Banswada,2019-07-05,0.0,47.2,86.1
Kamareddy,Banswada,2019-07-06,0.0,41.6,75.1
Kamareddy,Banswada,2019-07-07,0.0,49.1,72.0
Kamareddy,Banswada,2019-07-08,11.7,42.7,100.0
Kamareddy,Banswada,2019-07-09,3.9,44.4,94.7
Kamareddy,Banswada,2019-07-10,0.0,44.9,78.6
Kamareddy,Banswada,2019-07-11,0.2,38.8,74.2
Kamareddy,Banswada,2019-07-12,40.7,52.3,100.0
Kamareddy,Banswada,2019-07-13,3.7,79.3,100.0
Kamareddy,Banswada,2019-07-14,0.0,50.0,92.2
Kamareddy,Banswada,2019-07-15,2.3,39.9,88.8
Kamareddy,Banswada,2019-07-16,0.2,37.1,70.6
Kamareddy,Banswada,2019-07-17,0.0,36.5,70.6
Kamareddy,Banswada,2019-07-18,0.0,49.5,76.9
Kamareddy,Banswada,2019-07-19,0.0,42.8,89.6
Kamareddy,Banswada,2019-07-20,50.8,55.4,99.9
Kamareddy,Banswada,2019-07-21,0.0,79.4,99.9
Kamareddy,Banswada,2019-07-22,0.0,58.3,91.4
Kamareddy,Banswada,2019-07-23,0.0,59.5,90.8
Kamareddy,Banswada,2019-07-24,0.0,61.5,83.7
Kamareddy,Banswada,2019-07-25,0.0,56.3,79.2
Kamareddy,Banswada,2019-07-26,4.0,63.0,92.5
Kamareddy,Banswada,2019-07-27,5.7,76.9,96.9
Kamareddy,Banswada,2019-07-28,4.6,69.1,99.9
Kamareddy,Banswada,2019-07-29,23.8,91.1,99.9
Kamareddy,Banswada,2019-07-30,31.3,95.4,99.9
Kamareddy,Banswada,2019-07-31,3.7,91.1,99.9
Kamareddy,Banswada,2019-08-01,0.0,86.5,99.7
Kamareddy,Banswada,2019-08-02,15.3,78.2,99.9
Kamareddy,Banswada,2019-08-03,79.4,95.2,100.0
